Date,Open,High,Low,Close,Volume,ticker,change%,avg_20_days_volume,volume%,buyhold_account_value,row_key,account_value,account_cum_max,drawdown,volume_threshold%,pct_threshold%,holding_days,buy_condition,buy_signal,buy_waiting_days,waiting_days_count,actual_buy,holding_days_count,block_identifier,sell_signal,pct_change,max_drawdown,strategy_max_drawdown(%),strategy_cagr%,strategy_calmar
2018-01-02,20.8,21.47,20.73,21.37,65.28,TSLA,,,,,1,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-03,21.4,21.68,21.04,21.15,67.82,TSLA,-1.02,,,98.98,2,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-04,20.86,21.24,20.38,20.97,149.19,TSLA,-0.83,,,98.16,3,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-05,21.11,21.15,20.8,21.11,68.87,TSLA,0.62,,,98.77,4,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-08,21.07,22.47,21.03,22.43,147.89,TSLA,6.26,,,104.95,5,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-09,22.34,22.59,21.83,22.25,107.2,TSLA,-0.81,,,104.11,6,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-10,22.15,22.47,22.0,22.32,64.65,TSLA,0.33,,,104.45,7,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-11,22.35,22.99,22.22,22.53,99.68,TSLA,0.94,,,105.43,8,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-12,22.58,22.69,22.24,22.41,72.38,TSLA,-0.51,,,104.9,9,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-16,22.5,23.0,22.32,22.67,97.11,TSLA,1.14,,,106.09,10,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-17,22.7,23.27,22.65,23.14,106.55,TSLA,2.09,,,108.31,11,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-18,23.04,23.49,22.92,22.97,85.29,TSLA,-0.75,,,107.5,12,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-19,23.0,23.37,22.84,23.33,73.32,TSLA,1.58,,,109.2,13,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-22,23.29,23.86,23.28,23.44,93.16,TSLA,0.44,,,109.68,14,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-23,24.0,24.03,23.4,23.52,81.98,TSLA,0.35,,,110.06,15,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-24,23.64,23.65,22.9,23.06,79.31,TSLA,-1.96,,,107.91,16,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-25,23.22,23.28,22.43,22.51,101.1,TSLA,-2.39,,,105.34,17,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-26,22.77,22.93,22.38,22.86,68.09,TSLA,1.54,,,106.96,18,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-29,22.66,23.39,22.55,23.3,71.21,TSLA,1.95,,,109.05,19,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-30,23.01,23.22,22.81,23.05,70.77,TSLA,-1.06,88.54,-20.08,107.89,20,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-01-31,23.17,23.75,23.01,23.62,93.21,TSLA,2.46,89.94,3.64,110.54,21,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-01,23.4,23.98,23.24,23.28,62.97,TSLA,-1.43,89.7,-29.8,108.96,22,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-02,23.23,23.46,22.7,22.92,55.57,TSLA,-1.57,85.02,-34.63,107.24,23,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-05,22.53,22.96,22.2,22.21,66.96,TSLA,-3.09,84.92,-21.15,103.93,24,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-06,21.68,22.41,21.57,22.26,76.33,TSLA,0.25,81.34,-6.17,104.19,25,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-07,22.6,23.07,22.38,23.0,104.54,TSLA,3.3,81.21,28.73,107.63,26,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-08,22.89,23.24,20.97,21.02,154.72,TSLA,-8.63,85.71,80.51,98.35,27,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-09,21.33,21.4,19.65,20.69,194.01,TSLA,-1.53,90.43,114.54,96.85,28,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-12,21.08,21.21,20.42,21.05,93.42,TSLA,1.71,91.48,2.12,98.5,29,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-13,21.0,21.61,20.83,21.58,68.4,TSLA,2.51,90.04,-24.03,100.98,30,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-14,21.39,21.74,21.23,21.49,59.26,TSLA,-0.42,87.68,-32.41,100.56,31,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-15,21.63,22.27,21.49,22.27,88.69,TSLA,3.65,87.85,0.96,104.22,32,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-16,22.17,22.87,22.11,22.37,84.64,TSLA,0.43,88.42,-4.27,104.67,33,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-20,22.3,22.72,22.1,22.32,60.14,TSLA,-0.21,86.77,-30.69,104.44,34,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-21,22.4,22.65,22.21,22.22,48.29,TSLA,-0.44,85.08,-43.24,103.98,35,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-22,22.37,23.16,22.32,23.08,104.55,TSLA,3.86,86.34,21.08,108.0,36,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-23,23.19,23.67,23.14,23.47,87.26,TSLA,1.7,85.65,1.88,109.83,37,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-26,23.57,23.93,23.49,23.83,65.1,TSLA,1.53,85.5,-23.86,111.51,38,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-27,23.75,24.0,23.33,23.4,71.96,TSLA,-1.8,85.54,-15.87,109.5,39,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-02-28,23.5,23.68,22.81,22.87,91.05,TSLA,-2.26,86.55,5.19,107.03,40,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-01,23.0,23.24,22.0,22.06,103.28,TSLA,-3.54,87.06,18.64,103.24,41,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-02,21.8,22.35,21.53,22.34,76.39,TSLA,1.27,87.73,-12.92,104.55,42,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-05,22.16,22.52,21.95,22.22,57.36,TSLA,-0.53,87.82,-34.69,104.0,43,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-06,22.25,22.42,21.8,21.88,64.29,TSLA,-1.54,87.68,-26.68,102.39,44,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-07,21.7,22.17,21.45,22.15,75.11,TSLA,1.25,87.62,-14.28,103.67,45,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-08,22.19,22.22,21.75,21.94,53.49,TSLA,-0.96,85.07,-37.12,102.67,46,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-09,21.61,21.9,21.49,21.81,82.6,TSLA,-0.59,81.46,1.4,102.07,47,100.0,100.0,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-12,21.91,23.15,21.77,23.03,123.96,TSLA,5.61,77.96,59.0,107.79,48,100.0,100.0,0.0,20,4,15,True,True,1,0,False,0,,False,0.0,0.0,-46.98,43.97,0.94
2018-03-13,21.91,23.15,21.77,22.79,89.49,TSLA,-1.06,77.77,15.07,106.65,49,100.0,100.0,0.0,20,4,15,False,False,1,1,True,0,1,False,0.0,0.0,-46.98,43.97,0.94
2018-03-14,22.45,22.65,21.6,21.78,119.51,TSLA,-4.45,80.32,48.79,101.9,50,95.55,100.0,-4.45,20,4,15,False,False,1,0,False,1,1,False,-4.45,-4.45,-46.98,43.97,0.94
2018-03-15,21.96,22.19,21.41,21.71,98.47,TSLA,-0.32,82.28,19.68,101.58,51,95.25,100.0,-4.75,20,4,15,False,False,1,0,False,2,1,False,-0.32,-4.75,-46.98,43.97,0.94
2018-03-16,21.53,21.83,21.27,21.42,91.76,TSLA,-1.31,82.44,11.31,100.26,52,94.01,100.0,-5.99,20,4,15,False,False,1,0,False,3,1,False,-1.31,-5.99,-46.98,43.97,0.94
2018-03-19,21.1,21.38,20.64,20.9,112.26,TSLA,-2.42,83.82,33.94,97.83,53,91.73,100.0,-8.27,20,4,15,False,False,1,0,False,4,1,False,-2.42,-8.27,-46.98,43.97,0.94
2018-03-20,20.99,21.08,20.58,20.7,71.46,TSLA,-0.96,84.38,-15.31,96.89,54,90.85,100.0,-9.15,20,4,15,False,False,1,0,False,5,1,False,-0.96,-9.15,-46.98,43.97,0.94
2018-03-21,20.68,21.5,20.68,21.1,89.38,TSLA,1.93,86.44,3.4,98.75,55,92.6,100.0,-7.4,20,4,15,False,False,1,0,False,6,1,False,1.93,-9.15,-46.98,43.97,0.94
2018-03-22,20.93,21.25,20.55,20.61,74.1,TSLA,-2.35,84.91,-12.74,96.43,56,90.42,100.0,-9.58,20,4,15,False,False,1,0,False,7,1,False,-2.35,-9.58,-46.98,43.97,0.94
2018-03-23,20.75,20.75,20.03,20.1,99.82,TSLA,-2.45,85.54,16.7,94.08,57,88.21,100.0,-11.79,20,4,15,False,False,1,0,False,8,1,False,-2.45,-11.79,-46.98,43.97,0.94
2018-03-26,20.49,20.51,19.42,20.28,125.63,TSLA,0.88,88.57,41.84,94.9,58,88.98,100.0,-11.02,20,4,15,False,False,1,0,False,9,1,False,0.88,-11.79,-46.98,43.97,0.94
2018-03-27,20.27,20.28,18.48,18.61,208.08,TSLA,-8.22,95.37,118.17,87.1,59,81.67,100.0,-18.33,20,4,15,False,False,1,0,False,10,1,False,-8.22,-18.33,-46.98,43.97,0.94
2018-03-28,17.64,17.91,16.81,17.19,315.02,TSLA,-7.67,106.57,195.59,80.42,60,75.41,100.0,-24.59,20,4,15,False,False,1,0,False,11,1,False,-7.67,-24.59,-46.98,43.97,0.94
2018-03-29,17.1,18.06,16.55,17.74,227.56,TSLA,3.24,112.79,101.76,83.03,61,77.85,100.0,-22.15,20,4,15,False,False,1,0,False,12,1,False,3.24,-24.59,-46.98,43.97,0.94
2018-04-02,17.08,17.36,16.31,16.83,241.71,TSLA,-5.13,121.05,99.67,78.77,62,73.86,100.0,-26.14,20,4,15,False,False,1,0,False,13,1,False,-5.13,-26.14,-46.98,43.97,0.94
2018-04-03,17.99,18.22,16.97,17.84,282.67,TSLA,5.96,132.32,113.63,83.46,63,78.26,100.0,-21.74,20,4,15,True,False,1,0,False,14,1,False,5.96,-26.14,-46.98,43.97,0.94
2018-04-04,16.85,19.22,16.8,19.13,298.45,TSLA,7.26,144.03,107.22,89.52,64,83.94,100.0,-16.06,20,4,15,True,False,1,0,False,15,1,True,7.26,-26.14,-46.98,43.97,0.94
2018-04-05,19.29,20.42,19.21,20.38,286.82,TSLA,6.54,154.61,85.51,95.38,65,83.94,100.0,-16.06,20,4,15,True,True,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-04-06,20.07,20.62,19.7,19.95,202.8,TSLA,-2.1,162.08,25.13,93.38,66,83.94,100.0,-16.06,20,4,15,False,False,1,1,True,0,2,False,0.0,-26.14,-46.98,43.97,0.94
2018-04-09,20.02,20.63,19.28,19.31,153.75,TSLA,-3.22,165.63,-7.18,90.37,67,81.24,100.0,-18.76,20,4,15,False,False,1,0,False,1,2,False,-3.22,-26.14,-46.98,43.97,0.94
2018-04-10,19.93,20.47,19.58,20.31,164.85,TSLA,5.19,167.68,-1.69,95.06,68,85.45,100.0,-14.55,20,4,15,False,False,1,0,False,2,2,False,5.19,-26.14,-46.98,43.97,0.94
2018-04-11,20.05,20.6,19.98,20.06,112.24,TSLA,-1.24,168.82,-33.51,93.89,69,84.4,100.0,-15.6,20,4,15,False,False,1,0,False,3,2,False,-1.24,-26.14,-46.98,43.97,0.94
2018-04-12,20.15,20.26,19.58,19.61,114.13,TSLA,-2.28,168.55,-32.29,91.75,70,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,4,2,False,-2.28,-26.14,-46.98,43.97,0.94
2018-04-13,20.24,20.26,19.73,20.02,109.91,TSLA,2.13,169.12,-35.01,93.7,71,84.23,100.0,-15.77,20,4,15,False,False,1,0,False,5,2,False,2.13,-26.14,-46.98,43.97,0.94
2018-04-16,19.93,19.98,19.27,19.41,95.08,TSLA,-3.04,169.29,-43.84,90.85,72,81.67,100.0,-18.33,20,4,15,False,False,1,0,False,6,2,False,-3.04,-26.14,-46.98,43.97,0.94
2018-04-17,19.26,19.48,18.83,19.18,105.0,TSLA,-1.21,168.92,-37.84,89.75,73,80.68,100.0,-19.32,20,4,15,False,False,1,0,False,7,2,False,-1.21,-26.14,-46.98,43.97,0.94
2018-04-18,19.41,20.02,19.21,19.56,98.37,TSLA,1.97,170.27,-42.23,91.52,74,82.27,100.0,-17.73,20,4,15,False,False,1,0,False,8,2,False,1.97,-26.14,-46.98,43.97,0.94
2018-04-19,19.41,20.07,19.24,20.01,91.36,TSLA,2.29,170.37,-46.38,93.62,75,84.16,100.0,-15.84,20,4,15,False,False,1,0,False,9,2,False,2.29,-26.14,-46.98,43.97,0.94
2018-04-20,19.68,20.0,19.32,19.35,84.42,TSLA,-3.28,170.88,-50.6,90.55,76,81.4,100.0,-18.6,20,4,15,False,False,1,0,False,10,2,False,-3.28,-26.14,-46.98,43.97,0.94
2018-04-23,19.42,19.44,18.82,18.89,73.4,TSLA,-2.37,169.56,-56.71,88.41,77,79.47,100.0,-20.53,20,4,15,False,False,1,0,False,11,2,False,-2.37,-26.14,-46.98,43.97,0.94
2018-04-24,19.0,19.14,18.56,18.9,85.28,TSLA,0.03,167.54,-49.1,88.43,78,79.5,100.0,-20.5,20,4,15,False,False,1,0,False,12,2,False,0.03,-26.14,-46.98,43.97,0.94
2018-04-25,18.9,19.01,18.48,18.71,60.2,TSLA,-0.98,160.15,-62.41,87.57,79,78.72,100.0,-21.28,20,4,15,False,False,1,0,False,13,2,False,-0.98,-26.14,-46.98,43.97,0.94
2018-04-26,18.58,19.05,18.43,19.03,65.34,TSLA,1.71,147.67,-55.75,89.06,80,80.06,100.0,-19.94,20,4,15,False,False,1,0,False,14,2,False,1.71,-26.14,-46.98,43.97,0.94
2018-04-27,19.02,19.63,18.92,19.61,65.47,TSLA,3.01,139.56,-53.09,91.75,81,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,15,2,True,3.01,-26.14,-46.98,43.97,0.94
2018-04-30,19.57,19.92,19.5,19.59,63.42,TSLA,-0.06,130.65,-51.45,91.69,82,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-01,19.57,20.05,19.55,19.99,69.38,TSLA,2.05,119.98,-42.17,93.57,83,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-02,19.9,20.46,19.85,20.08,134.56,TSLA,0.41,111.79,20.37,93.95,84,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-03,18.59,19.2,18.35,18.96,260.28,TSLA,-5.55,110.46,135.63,88.74,85,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-04,18.87,19.79,18.63,19.61,128.54,TSLA,3.39,106.75,20.41,91.75,86,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-07,19.83,20.4,19.68,20.18,130.17,TSLA,2.95,105.57,23.3,94.46,87,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-08,20.05,20.52,19.93,20.13,88.95,TSLA,-0.26,101.78,-12.6,94.21,88,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-09,20.03,20.47,20.0,20.46,85.91,TSLA,1.62,100.46,-14.48,95.73,89,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-10,20.5,20.87,20.27,20.33,84.77,TSLA,-0.6,98.99,-14.36,95.16,90,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-11,20.51,20.59,19.94,20.07,70.19,TSLA,-1.3,97.01,-27.64,93.93,91,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-14,20.22,20.33,19.44,19.46,109.3,TSLA,-3.02,97.72,11.86,91.09,92,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-15,19.0,19.13,18.7,18.95,142.79,TSLA,-2.67,99.61,43.35,88.66,93,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-16,18.92,19.25,18.77,19.1,85.11,TSLA,0.81,98.94,-13.98,89.38,94,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-17,19.06,19.28,18.93,18.97,66.31,TSLA,-0.68,97.69,-32.12,88.77,95,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-18,18.98,18.98,18.27,18.45,108.78,TSLA,-2.71,98.91,9.98,86.36,96,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-21,18.76,19.43,18.75,18.97,137.74,TSLA,2.77,102.13,34.87,88.76,97,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-22,19.18,19.2,18.23,18.33,134.19,TSLA,-3.33,104.57,28.32,85.8,98,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-23,18.52,18.66,18.27,18.6,89.78,TSLA,1.48,106.05,-15.34,87.07,99,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-24,18.56,18.74,18.33,18.52,62.65,TSLA,-0.44,105.91,-40.85,86.68,100,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-25,18.51,18.64,18.37,18.59,58.13,TSLA,0.36,105.55,-44.93,87.0,101,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-29,18.57,19.1,18.41,18.92,85.0,TSLA,1.76,106.63,-20.28,88.53,102,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-30,18.89,19.67,18.77,19.45,112.35,TSLA,2.81,108.77,3.28,91.01,103,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-05-31,19.15,19.36,18.86,18.98,88.8,TSLA,-2.4,106.49,-16.61,88.83,104,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-06-01,19.06,19.46,18.92,19.45,81.37,TSLA,2.49,97.54,-16.58,91.04,105,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-06-04,19.62,19.93,19.57,19.78,71.97,TSLA,1.69,94.71,-24.01,92.58,106,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-06-05,19.85,19.85,19.12,19.41,89.93,TSLA,-1.89,92.7,-2.99,90.83,107,82.48,100.0,-17.52,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-06-06,20.03,21.48,19.83,21.3,281.51,TSLA,9.74,102.33,175.11,99.68,108,82.48,100.0,-17.52,20,4,15,True,True,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-06-07,21.08,22.0,20.91,21.07,215.18,TSLA,-1.07,108.79,97.79,98.61,109,82.48,100.0,-17.52,20,4,15,False,False,1,1,True,0,3,False,0.0,-26.14,-46.98,43.97,0.94
2018-06-08,21.27,21.63,21.14,21.18,123.08,TSLA,0.5,110.71,11.18,99.1,110,82.89,100.0,-17.11,20,4,15,False,False,1,0,False,1,3,False,0.5,-26.14,-46.98,43.97,0.94
2018-06-11,21.5,22.31,21.5,22.14,197.75,TSLA,4.55,117.08,68.9,103.61,111,86.65,100.0,-13.35,20,4,15,True,False,1,0,False,2,3,False,4.55,-26.14,-46.98,43.97,0.94
2018-06-12,22.98,23.66,22.53,22.85,335.21,TSLA,3.21,128.38,161.11,106.94,112,89.44,100.0,-10.56,20,4,15,False,False,1,0,False,3,3,False,3.21,-26.14,-46.98,43.97,0.94
2018-06-13,23.11,23.15,22.65,22.99,142.05,TSLA,0.59,128.34,10.68,107.57,113,89.96,100.0,-10.04,20,4,15,False,False,1,0,False,4,3,False,0.59,-26.14,-46.98,43.97,0.94
2018-06-14,23.18,23.92,23.11,23.85,164.72,TSLA,3.75,132.32,24.48,111.6,114,93.34,100.0,-6.66,20,4,15,False,False,1,0,False,5,3,False,3.75,-26.14,-46.98,43.97,0.94
2018-06-15,23.59,24.31,23.42,23.88,162.72,TSLA,0.13,137.14,18.65,111.74,115,93.46,100.0,-6.54,20,4,15,False,False,1,0,False,6,3,False,0.13,-26.14,-46.98,43.97,0.94
2018-06-18,23.69,24.92,23.63,24.72,181.1,TSLA,3.53,140.76,28.66,115.69,116,96.76,100.0,-3.24,20,4,15,False,False,1,0,False,7,3,False,3.53,-26.14,-46.98,43.97,0.94
2018-06-19,24.34,24.67,23.08,23.5,191.43,TSLA,-4.93,143.44,33.45,109.99,117,91.99,100.0,-8.01,20,4,15,False,False,1,0,False,8,3,False,-4.93,-26.14,-46.98,43.97,0.94
2018-06-20,23.87,24.29,23.47,24.15,125.76,TSLA,2.74,143.02,-12.07,113.01,118,94.51,100.0,-5.49,20,4,15,False,False,1,0,False,9,3,False,2.74,-26.14,-46.98,43.97,0.94
2018-06-21,24.13,24.41,23.08,23.17,119.51,TSLA,-4.06,144.51,-17.3,108.42,119,90.67,100.0,-9.33,20,4,15,False,False,1,0,False,10,3,False,-4.06,-26.14,-46.98,43.97,0.94
2018-06-22,23.44,23.48,22.13,22.24,153.99,TSLA,-3.99,149.08,3.3,104.09,120,87.05,100.0,-12.95,20,4,15,False,False,1,0,False,11,3,False,-3.99,-26.14,-46.98,43.97,0.94
2018-06-25,22.01,22.56,21.83,22.2,103.97,TSLA,-0.19,151.37,-31.31,103.89,121,86.89,100.0,-13.11,20,4,15,False,False,1,0,False,12,3,False,-0.19,-26.14,-46.98,43.97,0.94
2018-06-26,22.4,22.9,21.72,22.8,111.79,TSLA,2.7,152.71,-26.8,106.7,122,89.24,100.0,-10.76,20,4,15,False,False,1,0,False,13,3,False,2.7,-26.14,-46.98,43.97,0.94
2018-06-27,23.0,23.39,22.63,22.97,125.01,TSLA,0.73,153.34,-18.48,107.48,123,89.89,100.0,-10.11,20,4,15,False,False,1,0,False,14,3,False,0.73,-26.14,-46.98,43.97,0.94
2018-06-28,23.24,23.8,23.07,23.33,125.97,TSLA,1.58,155.2,-18.83,109.17,124,91.31,100.0,-8.69,20,4,15,False,False,1,0,False,15,3,True,1.58,-26.14,-46.98,43.97,0.94
2018-06-29,23.56,23.59,22.83,22.86,97.39,TSLA,-1.99,156.0,-37.57,106.99,125,91.31,100.0,-8.69,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-07-02,24.0,24.32,21.99,22.34,281.4,TSLA,-2.3,166.47,69.04,104.54,126,91.31,100.0,-8.69,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-07-03,22.12,22.17,20.65,20.72,184.24,TSLA,-7.23,171.19,7.62,96.98,127,91.31,100.0,-8.69,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-07-05,20.92,20.96,19.75,20.61,262.15,TSLA,-0.55,170.22,54.0,96.45,128,91.31,100.0,-8.69,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-07-06,20.33,20.8,20.13,20.59,132.98,TSLA,-0.08,166.11,-19.94,96.37,129,91.31,100.0,-8.69,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
2018-07-09,20.8,21.23,20.53,21.23,113.95,TSLA,3.11,165.65,-31.21,99.37,130,91.31,100.0,-8.69,20,4,15,False,False,1,0,False,0,,False,0.0,-26.14,-46.98,43.97,0.94
