Date,Open,High,Low,Close,Volume,ticker,change%,avg_20_days_volume,volume%,buyhold_account_value,row_key,account_value,account_cum_max,drawdown,volume_threshold%,pct_threshold%,holding_days,sell_condition,sell_signal,sell_waiting_days,waiting_days_count,actual_sell,holding_days_count,block_identifier,buy_signal,pct_change,max_drawdown,strategy_max_drawdown(%),strategy_cagr%,strategy_calmar
2019-02-06,21.31,21.62,21.04,21.15,75.58,TSLA,-1.29,121.12,-37.6,98.97,276,81.0,118.61,-31.71,20,-2,15,False,False,0,0,False,12,10,False,-1.29,-32.57,-86.36,-18.75,-0.22
2019-02-07,20.89,20.98,20.2,20.5,97.81,TSLA,-3.06,121.93,-19.79,95.94,277,83.48,118.61,-29.62,20,-2,15,False,False,0,0,False,13,10,False,-3.06,-32.57,-86.36,-18.75,-0.22
2019-02-08,20.46,20.5,19.9,20.39,87.66,TSLA,-0.56,121.78,-28.01,95.4,278,83.95,118.61,-29.23,20,-2,15,False,False,0,0,False,14,10,False,-0.56,-32.57,-86.36,-18.75,-0.22
2019-02-11,20.77,21.24,20.7,20.86,106.95,TSLA,2.3,123.34,-13.29,97.6,279,82.02,118.61,-30.85,20,-2,15,False,False,0,0,False,15,10,True,2.3,-32.57,-86.36,-18.75,-0.22
2019-02-12,21.08,21.21,20.64,20.79,82.76,TSLA,-0.33,123.55,-33.01,97.28,280,82.02,118.61,-30.85,20,-2,15,False,False,0,0,False,0,,False,0.0,-32.57,-86.36,-18.75,-0.22
2019-02-13,20.82,20.85,20.37,20.54,77.12,TSLA,-1.17,122.86,-37.23,96.14,281,82.02,118.61,-30.85,20,-2,15,False,False,0,0,False,0,,False,0.0,-32.57,-86.36,-18.75,-0.22
2019-02-14,20.23,20.45,20.07,20.25,78.01,TSLA,-1.43,123.24,-36.7,94.77,282,82.02,118.61,-30.85,20,-2,15,False,False,0,0,False,0,,False,0.0,-32.57,-86.36,-18.75,-0.22
2019-02-15,20.3,20.53,20.26,20.53,58.57,TSLA,1.35,123.41,-52.54,96.05,283,82.02,118.61,-30.85,20,-2,15,False,False,0,0,False,0,,False,0.0,-32.57,-86.36,-18.75,-0.22
2019-02-19,20.44,20.77,20.36,20.38,62.53,TSLA,-0.73,108.43,-42.33,95.35,284,82.02,118.61,-30.85,20,-2,15,False,False,0,0,False,0,,False,0.0,-32.57,-86.36,-18.75,-0.22
2019-02-20,20.29,20.42,19.93,20.17,107.13,TSLA,-1.01,104.73,2.29,94.39,285,82.02,118.61,-30.85,20,-2,15,False,False,0,0,False,0,,False,0.0,-32.57,-86.36,-18.75,-0.22
2019-02-21,20.12,20.22,19.37,19.42,133.64,TSLA,-3.74,102.02,31.0,90.86,286,82.02,118.61,-30.85,20,-2,15,True,True,0,0,True,0,11,False,0.0,-32.57,-86.36,-18.75,-0.22
2019-02-22,19.63,19.77,19.47,19.65,86.11,TSLA,1.19,100.31,-14.16,91.94,287,81.04,118.61,-31.68,20,-2,15,False,False,0,0,False,1,11,False,1.19,-32.57,-86.36,-18.75,-0.22
2019-02-25,19.86,20.19,19.8,19.92,99.4,TSLA,1.38,99.85,-0.45,93.21,288,79.92,118.61,-32.62,20,-2,15,False,False,0,0,False,2,11,False,1.38,-32.62,-86.36,-18.75,-0.22
2019-02-26,19.48,20.13,19.25,19.86,128.74,TSLA,-0.3,101.47,26.88,92.93,289,80.16,118.61,-32.42,20,-2,15,False,False,0,0,False,3,11,False,-0.3,-32.62,-86.36,-18.75,-0.22
2019-02-27,20.12,21.09,20.04,20.98,167.76,TSLA,5.67,106.39,57.69,98.19,290,75.62,118.61,-36.25,20,-2,15,False,False,0,0,False,4,11,False,5.67,-36.25,-86.36,-18.75,-0.22
2019-02-28,21.26,21.33,20.72,21.33,157.81,TSLA,1.63,105.84,49.1,99.8,291,74.38,118.61,-37.29,20,-2,15,False,False,0,0,False,5,11,False,1.63,-37.29,-86.36,-18.75,-0.22
2019-03-01,20.46,20.48,19.46,19.65,343.67,TSLA,-7.84,113.6,202.54,91.97,292,80.22,118.61,-32.37,20,-2,15,True,False,0,0,False,6,11,False,-7.84,-37.29,-86.36,-18.75,-0.22
2019-03-04,19.87,19.93,18.85,19.02,256.45,TSLA,-3.2,120.96,112.02,89.03,293,82.78,118.61,-30.21,20,-2,15,True,False,0,0,False,7,11,False,-3.2,-37.29,-86.36,-18.75,-0.22
2019-03-05,18.8,18.93,18.01,18.44,281.47,TSLA,-3.09,129.52,117.33,86.28,294,85.34,118.61,-28.05,20,-2,15,True,False,0,0,False,8,11,False,-3.09,-37.29,-86.36,-18.75,-0.22
2019-03-06,18.43,18.77,18.29,18.42,155.03,TSLA,-0.11,132.21,17.26,86.18,295,85.44,118.61,-27.97,20,-2,15,False,False,0,0,False,9,11,False,-0.11,-37.29,-86.36,-18.75,-0.22
2019-03-07,18.59,18.98,18.28,18.44,141.64,TSLA,0.13,135.51,4.52,86.29,296,85.33,118.61,-28.06,20,-2,15,False,False,0,0,False,10,11,False,0.13,-37.29,-86.36,-18.75,-0.22
2019-03-08,18.46,19.04,18.39,18.94,132.29,TSLA,2.73,137.24,-3.6,88.65,297,83.0,118.61,-30.03,20,-2,15,False,False,0,0,False,11,11,False,2.73,-37.29,-86.36,-18.75,-0.22
2019-03-11,18.9,19.42,18.7,19.39,110.88,TSLA,2.39,138.4,-19.88,90.76,298,81.02,118.61,-31.69,20,-2,15,False,False,0,0,False,12,11,False,2.39,-37.29,-86.36,-18.75,-0.22
2019-03-12,19.1,19.2,18.74,18.89,112.56,TSLA,-2.6,138.68,-18.83,88.4,299,83.12,118.61,-29.92,20,-2,15,False,False,0,0,False,13,11,False,-2.6,-37.29,-86.36,-18.75,-0.22
2019-03-13,18.93,19.47,18.85,19.26,102.67,TSLA,1.98,139.67,-26.49,90.15,300,81.48,118.61,-31.3,20,-2,15,False,False,0,0,False,14,11,False,1.98,-37.29,-86.36,-18.75,-0.22
2019-03-14,19.5,19.69,19.22,19.33,106.55,TSLA,0.35,141.15,-24.51,90.46,301,81.2,118.61,-31.54,20,-2,15,False,False,0,0,False,15,11,True,0.35,-37.29,-86.36,-18.75,-0.22
2019-03-15,18.9,18.91,18.29,18.36,221.78,TSLA,-5.01,148.33,49.52,85.93,302,81.2,118.61,-31.54,20,-2,15,True,True,0,0,True,0,12,False,0.0,-37.29,-86.36,-18.75,-0.22
2019-03-18,18.4,18.54,17.82,17.97,154.22,TSLA,-2.16,153.12,0.72,84.08,303,82.95,118.61,-30.07,20,-2,15,False,False,0,0,False,1,12,False,-2.16,-37.29,-86.36,-18.75,-0.22
2019-03-19,17.83,18.22,17.56,17.83,177.01,TSLA,-0.75,158.84,11.44,83.45,304,83.57,118.61,-29.54,20,-2,15,False,False,0,0,False,2,12,False,-0.75,-37.29,-86.36,-18.75,-0.22
2019-03-20,17.98,18.33,17.75,18.24,103.62,TSLA,2.29,158.67,-34.69,85.36,305,81.66,118.61,-31.16,20,-2,15,False,False,0,0,False,3,12,False,2.29,-37.29,-86.36,-18.75,-0.22
2019-03-21,18.17,18.43,17.9,18.27,89.21,TSLA,0.15,156.44,-42.98,85.49,306,81.53,118.61,-31.26,20,-2,15,False,False,0,0,False,4,12,False,0.15,-37.29,-86.36,-18.75,-0.22
2019-03-22,18.17,18.19,17.6,17.64,131.18,TSLA,-3.46,158.7,-17.34,82.53,307,84.35,118.61,-28.88,20,-2,15,False,False,0,0,False,5,12,False,-3.46,-37.29,-86.36,-18.75,-0.22
2019-03-25,17.31,17.55,16.96,17.36,153.22,TSLA,-1.55,161.39,-5.06,81.25,308,85.67,118.61,-27.78,20,-2,15,False,False,0,0,False,6,12,False,-1.55,-37.29,-86.36,-18.75,-0.22
